Experiment,Egg_ID,pX,pY,tX,tY
1000,30,0.23502814077227874,0.6581885823038478,0.3628622290316542,0.4430202106050787
1000,31,0.5167310218031672,0.8238572345764841,0.42059962460491607,0.0491650688963271
1001,0,0.6125949285699509,0.01570046782033152,0.35987131300482555,0.554341882901088
1001,1,0.18768957688192967,0.8578900645411249,0.5261471020753079,0.9254834718487935
1001,2,0.07619863426781426,0.20109024444542412,0.659101717142865,0.8194454357498154
1001,3,0.6301009993730667,0.09856213352097432,0.31232334243625404,0.559880691951684
1001,4,0.1522044045102997,0.180245007412709,0.963412180982213,0.72463150979173
1001,5,0.13192838801799178,0.9841169795989557,0.1904024494187928,0.5107303925081138
1001,6,0.7651532111809396,0.2534679147405474,0.12695698073514305,0.381896389736026
1001,7,0.4906209837894989,0.21108273486122675,0.6632070778577875,0.26215684338897693
1001,8,0.3604854515944512,0.9131252947846392,0.6660389796551542,0.32854738911618453
1001,9,0.06276670152685293,0.2011858196116283,0.6466775055961771,0.4741683557364409
1001,10,0.2660570346469303,0.9563312073493949,0.5510113169492448,0.9658751254405583
1001,11,0.7839076765806643,0.1085241545087855,0.7781267945208379,0.5005075680356009
1001,12,0.889240093217637,0.3800383284878941,0.4222994975627353,0.8240839866972003
1001,13,0.32904133295635696,0.07095148520665628,0.10087882975857354,0.7347056441531101
1001,14,0.3706500693485787,0.9777868389525866,0.6882355638256221,0.7948582968193977
1001,15,0.3895536659815877,0.37760977059711276,0.026634991444255185,0.26554773267235054
1001,16,0.38886987310444376,0.0453381399015137,0.7986512315979983,0.01445034670199774
1001,17,0.3581946596047768,0.12433834170278402,0.33803677667809584,0.5476535952498576
1001,18,0.08695737311910012,0.27107241401295,0.2094185962721854,0.06297280090004931
1001,19,0.4001057969810665,0.7180665418956322,0.2354505163195464,0.42563715002707203
1001,20,0.2044187081308222,0.826803773164163,0.3097419676358958,0.8378966629276356
1001,21,0.23044226582940275,0.43552406154472567,0.11231380045948913,0.1619789291991034
1001,22,0.5114037003560723,0.8032786424294969,0.027389797214849687,0.7048635916240727
1001,23,0.3935845747790999,0.7857655244835874,0.29158375049352725,0.3422596456140723
1001,24,0.6917367012675112,0.4043781387971913,0.3527824313688024,0.08877712509235514
1001,25,0.6242038375300464,0.10034771087683336,0.0777084153662797,0.38334930779966325
1001,26,0.4344177249700094,0.10437804940543571,0.474252487469353,0.3577159324226067
1001,27,0.15733829849041436,0.650495170086758,0.11176835438944444,0.6618159776104044
1001,28,0.6762657365095792,0.4013454687239315,0.45057020378805923,0.8768407056679184
1001,29,0.9754416052076775,0.7447988019779326,0.7283308109747455,0.1836327688077466
1001,30,0.02436098944219789,0.11241531548687855,0.23939864414982026,0.4480528883231648
1001,31,0.2571725081824293,0.535917726221354,0.2973056957957647,0.9388430129111528
1002,0,0.3808211594831159,0.35718933767094696,0.838875071880551,0.9549883415872084
1002,1,0.7476123170681911,0.38949191910491154,0.32258660527593497,0.7807055670244705
1002,2,0.3371311867995367,0.554894529529624,0.523207992827108,0.25657648260364774
1002,3,0.1872184016645808,0.11965237903687864,0.7090569147040905,0.7911704767769256
1002,4,0.8403498245850005,0.40270005746530324,0.4582236152230258,0.3130783145543461
1002,5,0.9288514529982621,0.3479132017067148,0.40505320738678396,0.837093235750547
1002,6,0.36595373947252063,0.9897526888083057,0.4797562047633346,0.4451878677148706
1002,7,0.28307656046435514,0.03207083178596193,0.7292424856603523,0.6896631034808995
1002,8,0.0028255507531961266,0.8171100875574389,0.9737711793451005,0.6677507156991994
1002,9,0.14411522325918635,0.15440066569393596,0.8061334355292423,0.8402639226991885
1002,10,0.25225644753311605,0.7573756147468383,0.6847902942884274,0.6393186262799282
1002,11,0.33271179123569905,0.02183802841296134,0.03876190631295906,0.3285009978937523
1002,12,0.07495821112674872,0.594441641667337,0.04653635752877783,0.4262032138483708
1002,13,0.023759081139567484,0.23601048063936914,0.7629952755594546,0.5316921249949896
1002,14,0.13373561524660516,0.21151381579085782,0.6531774814689238,0.621267463666972
1002,15,0.7156522756595861,0.9268454473582323,0.17592433912265903,0.9607824270002464
1002,16,0.24671079787453132,0.40486626681230564,0.37233392397301757,0.3837818066641143
1002,17,0.6045613922813895,0.13437633317724185,0.21133008025336697,0.06408068415071666
1002,18,0.30166136160577506,0.7474521926915116,0.5431303520028369,0.852899259410223
1002,19,0.41267355320606336,0.3473553520385829,0.4638991752542355,0.11707717224787717
1002,20,0.5635877797558896,0.46729895740854976,0.8920812210570992,0.2398089809934313
1002,21,0.86779492174394,0.6764411887888996,0.5863231769110946,0.12380211466794977
1002,22,0.46256303919424946,0.41133496087065746,0.5015450471328634,0.29297448662028336
1002,23,0.14598555189498275,0.7092284191841179,0.648947000228929,0.032468138922191025
1002,24,0.2602550080407966,0.017962368295583064,0.06460056534003822,0.013358491818470375
1002,25,0.14273570037339678,0.6364741504733906,0.7844699468307363,0.11049839728034039
1002,26,0.4290485449384448,0.3510652179186424,0.9908006692383973,0.19629490015900775
1002,27,0.6232236807530878,0.05795516522436572,0.17515747702781492,0.34685496506283375
1002,28,0.20487602798660998,0.13662578543660375,0.8451684279724748,0.3763981708951518
1002,29,0.046938726537860354,0.32352173079131685,0.3096190133694201,0.02126069828438326
1002,30,0.6512142686825912,0.9623444026870311,0.29372278892822934,0.3758714998508721
1002,31,0.981563113776871,0.0022079308501056216,0.2967600379224542,0.6521847721936893
1003,0,0.18775736826863343,0.2567058102188221,0.15964504427817816,0.34024222315022057
1003,1,0.4946793271888513,0.6607915574841853,0.5841426708318981,0.8250856657687998
1003,2,0.7521128616760768,0.7230978681396768,0.1462076526922067,0.39564386205494007
1003,3,0.34043719950408013,0.5975405884981562,0.3290511633228168,0.3424258988255855
1003,4,0.9705771125120725,0.7067041404667089,0.03618743383342049,0.6058835742672459
1003,5,0.21703473546567242,0.14070030939509937,0.35094923983128734,0.06880351894754522
1003,6,0.7071974956272638,0.8628907711700844,0.151494695321571,0.3135587550408123
1003,7,0.3895257185114104,0.1147605781444323,0.4659890552645173,0.7884886572716445
1003,8,0.5355834505973794,0.5280202273126233,0.7204917002789178,0.04659872453775704
1003,9,0.8298203543403415,0.10937753124056437,0.00041024730039529445,0.8914907825378078
1003,10,0.9701135091801595,0.711369866900379,0.16987738808731223,0.7641604015921226
1003,11,0.08498839038614125,0.8375095237523639,0.568764162405909,0.7629711897208994
1003,12,0.47741166578345606,0.7164335060813415,0.19860031295860192,0.5272298590512073
1003,13,0.5066277282471301,0.13504082128158024,0.6766702227664423,0.733761321207904
1003,14,0.8997083341117353,0.15905588473374177,0.8296611142800444,0.8851809694482028
1003,15,0.3543872583458809,0.5188196459316057,0.9298132761747495,0.13032060678708546
1003,16,0.37462238905562883,0.565661483750557,0.26003780473558225,0.2837099298108028
1003,17,0.9311965792647683,0.1459729046066609,0.46165471299276406,0.8567488693569136
1003,18,0.5928230034323192,0.18488258818670378,0.980727266816511,0.33300961838829635
1003,19,0.7047548820283535,0.6372678828322231,0.820993728169994,0.8923682623393997
1003,20,0.3083558937605674,0.30706321668237446,0.4916667812926173,0.08183360928909922
1003,21,0.32961420369537286,0.5917289903828614,0.667988873753767,0.5924906618510298
1003,22,0.18854162744245928,0.9808097218618438,0.3439645322004268,0.8903378634870294
1003,23,0.4522716990926875,0.04771106314006501,0.5315325310593663,0.042889269350726233
1003,24,0.7541587340674792,0.9488619428528919,0.9424783126552428,0.8743835252934311
1003,25,0.935835085816144,0.25541636824506286,0.07883984044718606,0.409101783664754
1003,26,0.22066675583139628,0.6596916293075733,0.24674585372797864,0.3244774132002689
1003,27,0.9636865102913383,0.0454928245562678,0.3897280616805522,0.13089702128326464
1003,28,0.9838417200744142,0.030869944705638974,0.8622746456896109,0.6765855892068621
1003,29,0.9723588996476001,0.3497865904411225,0.26047569184212416,0.35120334601439906
1003,30,0.40423100265815637,0.6614269054787033,0.21568874840952246,0.26312613193377143
1003,31,0.5064271470450507,0.5445659553877337,0.3759039235995596,0.1893540960849751
1004,0,0.0008804527407150209,0.13015131212763142,0.9612430098725133,0.6605477593687468
1004,1,0.13847736529859134,0.38065463694723745,0.09015619212858184,0.47752000001507766
1004,2,0.6206738048579876,0.8370927679159851,0.37748149647954454,0.5565406348432315
1004,3,0.1254923400595731,0.5604766674384422,0.5371768188413975,0.3435607535996683
1004,4,0.2742495749428059,0.8249869948303966,0.007708641793999771,0.7153321634011784
1004,5,0.6417502375516123,0.2147086462298886,0.5374588896601102,0.9346637480282385
1004,6,0.040505797944109245,0.49154688173231653,0.9431021689774216,0.853224461922866
1004,7,0.32468899969820975,0.9652799312740642,0.26741329259949276,0.21298684142216284
1004,8,0.7795759694794436,0.7568400920561765,0.20426963270313514,0.5273778889618356
1004,9,0.9967613960743466,0.7704636946840372,0.9570893343331328,0.4619795388253808
1004,10,0.7539026645502092,0.502651207380541,0.14221877269286853,0.5600458304495254
1004,11,0.38976269633965976,0.08749286843973936,0.5302832614112717,0.21170970733158556
1004,12,0.035865095441228845,0.7871760699929226,0.37867671955395943,0.056967864948034075
1004,13,0.6777672417269937,0.4423820571459228,0.8777698124037849,0.9616653266330828
1004,14,0.21342708690373324,0.8002725185231889,0.02868554526875189,0.9036762451392911
1004,15,0.14464357336666567,0.9359144895576167,0.1296967031838634,0.9822385995867391
1004,16,0.8051258183552314,0.6111573644055484,0.44720559205019206,0.8811104260773969
1004,17,0.33645578693502576,0.41263846810703186,0.5427107826569451,0.4469972101862184
1004,18,0.032390531825900126,0.865991922424812,0.09442200798047018,0.9761698922723122
1004,19,0.7430570073323344,0.09719663026675918,0.2772250689926381,0.8427359552766345
1004,20,0.5290996779461925,0.33097558329144794,0.1970209778980051,0.08460953625529566
1004,21,0.5263082121098532,0.5985027159958456,0.5920267782468707,0.17808874493197158
1004,22,0.47620367474110237,0.7846614120249543,0.5718415580824244,0.5781940647417401
1004,23,0.5861460772396176,0.5736838507008681,0.7442187817756308,0.2682610151694379
1004,24,0.6879876081021108,0.764058182720128,0.7817822804072453,0.08055847018100348
1004,25,0.39766698126848443,0.32128947891523185,0.8253956945680011,0.46429663821123746
1004,26,0.5924754889633873,0.8373777983247463,0.6141038236094128,0.9871722435088871
1004,27,0.8440455741350938,0.9726416027979522,0.535202938540113,0.29485648604672077
1004,28,0.36398628622349605,0.9847298039156979,0.43606684787162286,0.18400049994270562
1004,29,0.5710805705096872,0.006621882729836104,0.9019884198232099,0.5123928041947341
1004,30,0.2913161618622184,0.44095618865375474,0.625298572800501,0.04610242498020778
1004,31,0.5634310642551922,0.7810259587049467,0.3095900518341055,0.9370916602727837
1005,0,0.08221917306789372,0.9305620423886036,0.5803239161544065,0.5291894253137486
1005,1,0.28728402836777045,0.6385580486204986,0.9318297626204823,0.6090953503300416
1005,2,0.8347927245440864,0.9767220034530403,0.26930782736059444,0.5587852673456959
1005,3,0.16223470409015794,0.4968046547787116,0.4352281862429662,0.5896938860374642
1005,4,0.7168271350015637,0.3400036898999208,0.6824639381219887,0.19911407659176106
1005,5,0.9445920280003571,0.17058751922898674,0.39367621797145025,0.6228298237771034
1005,6,0.6677887054445794,0.49619036492748114,0.009141292479219132,0.05939820633311488
1005,7,0.44706273567756794,0.9538245535877294,0.0975203793305145,0.9092241375755188
1005,8,0.7441875504175591,0.16671421089081406,0.815308601572889,0.1679927515634948
1005,9,0.7905159059093851,0.8319008277273862,0.614997510861696,0.4941158139877192
1005,10,0.5132579556726936,0.022371025856205762,0.19291052273510334,0.12922865679708073
1005,11,0.8567718189414344,0.7922874395331289,0.41399327208921577,0.8847940855460616
1005,12,0.05536557433865996,0.8659504224506847,0.6692384866271892,0.05757242504403981
1005,13,0.6035302592299034,0.4307625330090822,0.5284835384638821,0.8396097002417953
1005,14,0.8991895251460447,0.21251044948081432,0.705227064790546,0.4661851264924929
1005,15,0.9414096448769269,0.47861484473711413,0.20798716014477558,0.33216117795548994
1005,16,0.566929974393941,0.37853452281021627,0.1605751154956303,0.15212572816251568
1005,17,0.5186025908618318,0.7839932820800103,0.656639689633808,0.887566307225058
1005,18,0.08009102879770325,0.4295791854027101,0.3806186973470359,0.9210297372751634
1005,19,0.7338551271832165,0.8230380594985921,0.056395315051888995,0.09415583800639582
1005,20,0.14122389009366376,0.10662751714969898,0.2590689074579011,0.6913711838206471
1005,21,0.3885100959218818,0.3202355647477424,0.13432194787376905,0.9281383670593536
1005,22,0.8353333502902135,0.3817547313743782,0.06168432720118899,0.8108532251698513
1005,23,0.287035153313802,0.2056184254463047,0.4321828128430003,0.44179182404307493
1005,24,0.19585578793705016,0.6682682829764194,0.15801838891205688,0.35178713009114015
1005,25,0.43681167424192213,0.1209196658019821,0.7026113360308787,0.8159385451385449
1005,26,0.47337981265410467,0.07372567255244078,0.07075027911379572,0.10445061152422352
1005,27,0.03855523251469084,0.4637074391114544,0.9941033375149076,0.6198848803387053
1005,28,0.431128789417355,0.6144199743597974,0.6519579266195445,0.847679353219868
1005,29,0.20435018887945233,0.9463372719849459,0.5784321047102715,0.8043860283411433
1005,30,0.9774934785535284,0.9706724553087158,0.7067556525091389,0.7236450604981443
1005,31,0.2775870557929023,0.15924888939110093,0.15446912128648682,0.2582341088866209
1006,0,0.33692143357282445,0.6008569437996548,0.15747046250746133,0.7104320152487452
1006,1,0.2978312994091755,0.23757244469557315,0.5561904566174846,0.1965095796645614
1006,2,0.7997698561657394,0.3350451551953154,0.20596666681782716,0.8388337317039917
1006,3,0.4057733892628195,0.3564356821708432,0.15851203796276825,0.3860093059569656
1006,4,0.6748539437214829,0.4889456292110227,0.18323998038972378,0.7052228934343806
1006,5,0.862911430993872,0.7718655057460044,0.44925146387988546,0.4894915387036489
1006,6,0.08301935328642807,0.4650098122549452,0.2162932217324307,0.8167478902387861
1006,7,0.7949388617915114,0.019964608734050038,0.011896974420333772,0.8611095642057476
1006,8,0.3988515156947806,0.8873033083221201,0.8157654108836243,0.06675479701364351
1006,9,0.55091937149646,0.9710505015492112,0.4348900269459096,0.40409768537420654
1006,10,0.14011125239074607,0.7903070642034856,0.4184539036562146,0.05137640011903877
1006,11,0.8707425489570421,0.4962355993462101,0.3680716415735249,0.8537775574443526
1006,12,0.500495572954473,0.25799946457099765,0.4274699359028903,0.6884716711343556
1006,13,0.08459928399832273,0.17128128711814206,0.5770811001669154,0.4307718850408353
1006,14,0.08661581105951921,0.9406980190070102,0.6096040545120159,0.057995773750507795
1006,15,0.1923533148652935,0.7481828143135966,0.20585743687415625,0.9139305019470769
1006,16,0.6443430547672812,0.5062654528409837,0.4546157185530816,0.2602334583788579
1006,17,0.18143117306275436,0.4785310294956927,0.9995962207576975,0.2529978026740535
1006,18,0.3091526144010579,0.25240108599294453,0.2874074118748622,0.18273585172029738
1006,19,0.2081057523064338,0.13113479343823864,0.32319645091073324,0.5793518971394813
1006,20,0.38114704872509597,0.0218088521107902,0.12086906665359809,0.7522857023932488
1006,21,0.763172464437861,0.539512059690061,0.7154345886448065,0.07068322941308292
1006,22,0.39819938975253266,0.2823060960760483,0.4736807114342656,0.10993176791162507
1006,23,0.31786373017824887,0.39103162976854766,0.8362746036930401,0.25669100149473245
1006,24,0.7896140354780073,0.677155227974101,0.9632907156728466,0.664430255099877
1006,25,0.6349792386585953,0.28903194866814796,0.3949006437267273,0.5233875204955273
1006,26,0.5127854229477244,0.23155351396645663,0.5362259115589239,0.5968303454697816
1006,27,0.9025900654075959,0.6146711497072483,0.3113951038157978,0.17200882423124897
1006,28,0.8543791653805263,0.6897287084825305,0.9795203752059847,0.19081094613985605
1006,29,0.045072514674209585,0.17500872517701083,0.48577588468973787,0.5245387662842991
1006,30,0.9931972722927533,0.3394708101368431,0.2747187718644193,0.3175988233478393
1006,31,0.9166798340764104,0.2740547567554872,0.1891814871323938,0.7675477289998732
1007,0,0.07122493746088576,0.8159803451779433,0.9374172551486478,0.7307228641864086
1007,1,0.6429285129186573,0.19659524482764845,0.5741753313836375,0.9237842091195374
1007,2,0.58881879351667,0.8953371516183265,0.6398303538452383,0.7796081802085754
1007,3,0.45118085966884813,0.19761857359999602,0.27745654123086394,0.31275905168238394
1007,4,0.35799034086206927,0.04295899793272917,0.9306270601425328,0.8372823744568701
1007,5,0.8164435390130385,0.48487600844533596,0.7951162231335815,0.6585882032600708
1007,6,0.8089745570459012,0.5596728145224117,0.6981215935838226,0.40400897447969397
1007,7,0.9725927077497662,0.8326644376288705,0.7698522998515412,0.4955427294540574
1007,8,0.6057085812983306,0.22849444196407442,0.9554514895676403,0.8990376327923887
1007,9,0.8354259917268371,0.33612266228706233,0.8527774571108938,0.47734217080037544
1007,10,0.6342542036175776,0.6314150879210655,0.1379752631175013,0.28755277708671856
1007,11,0.7224038370004929,0.41413063416725915,0.11637624061047969,0.8076925052401701
1007,12,0.7499048087132105,0.8625114226891634,0.014824710017174891,0.6676042220819484
1007,13,0.7412843554023422,0.13439933815045302,0.819189122424187,0.1785543190827248
1007,14,0.1290023348717776,0.44533872089060045,0.17344460792134142,0.8261360556716374
1007,15,0.18660352075677378,0.3564249826078637,0.8929527387426937,0.36842985739547374
1007,16,0.20226780675941602,0.9226492577175734,0.8283048712994695,0.27739423474640024
1007,17,0.7855723469775051,0.9965181537554727,0.09254404757776091,0.16580055763497692
1007,18,0.6234597504125218,0.9278153187236643,0.8009521909480144,0.6020539241470191
1007,19,0.7527638796851491,0.6074346868210929,0.5176945007269885,0.9222896525326452
1007,20,0.38537169426592877,0.08831421149429963,0.4553636994836231,0.9795916899463953
1007,21,0.618228536591591,0.4213786395379717,0.09522813853746026,0.46090483418407413
1007,22,0.2557115246299363,0.9214953262743812,0.5732198909705618,0.22808352789352737
1007,23,0.33841508415273813,0.40855358439307954,0.3530828905391763,0.558455628823301
1007,24,0.8317940850021469,0.5822067547361424,0.6917889404879748,0.4892280089871417
1007,25,0.17319992282810626,0.6269604084489013,0.2568437797060046,0.5711215403340004
1007,26,0.690511126713749,0.22097376463305207,0.13403698644071282,0.9539908499833178
1007,27,0.21739028400917026,0.7142057941492733,0.16523926810378287,0.23166027247873733
1007,28,0.6359329316833705,0.8299128893153519,0.05846744957822314,0.46108297467564985
1007,29,0.025927406990398194,0.11475921743808748,0.820529912390536,0.8129694948062194
1007,30,0.09783244890882226,0.794440285046427,0.36405801246833824,0.6883484849167388
1007,31,0.7580368976421835,0.9604436978259644,0.43883052926243915,0.3888611978649785
1008,0,0.16725274905461873,0.8130507477287792,0.8947864231358434,0.21964319807150157
1008,1,0.21743282921424179,0.9837694545488607,0.544712997727948,0.5913231317958559
1008,2,0.9831882741432073,0.8442756883349178,0.02045403880274388,0.9678848365803778
1008,3,0.3988736039846861,0.022736620301528454,0.34046113094946007,0.8914872695705615
1008,4,0.26941189635007357,0.37266913415542857,0.7391384253947383,0.022523345364684477
1008,5,0.18897040650029706,0.19968793560016262,0.38313963775757587,0.9594616971340633
1008,6,0.41951701554710463,0.8456994947206989,0.4655993531756607,0.4185456469081902
1008,7,0.45161327852313304,0.885017890792492,0.8048394417341981,0.7140579779427912
1008,8,0.4139090255260569,0.3225179787764535,0.47976969268434,0.0615392811826001
1008,9,0.2663002769795514,0.8051757080079358,0.7797588155037674,0.9729047072346785
1008,10,0.7235076588812613,0.710663167384373,0.26456680038098124,0.6921222252225584
1008,11,0.25366954933934427,0.360309656372117,0.27720618949138487,0.3520750834274726
1008,12,0.3488747998569123,0.22905322411822515,0.44008714334266286,0.5712156930188235
1008,13,0.04653807598342552,0.35072734891097757,0.02510340343128792,0.8547227445845489
1008,14,0.26299349865021404,0.3247166896405477,0.9237045359865024,0.3499786005929698
1008,15,0.923689568397195,0.11349130451770317,0.14573024328971085,0.7188997757576445
1008,16,0.4223501846935024,0.8712181377141172,0.15383487813852348,0.3920763287368373
1008,17,0.24229179766038167,0.04509088025001773,0.9064258973935373,0.0576810215115513
1008,18,0.8902925095328316,0.06664229888382112,0.051414192342443266,0.4139052705551255
1008,19,0.3052509146932948,0.1017829774939839,0.2943059120030913,0.8079367666356637
1008,20,0.034310969497413635,0.8074236911964998,0.5927984339983129,0.196273942952209
1008,21,0.18495033057422983,0.046893382699326525,0.6619723639200376,0.8706710071459097
1008,22,0.20656077225970992,0.1899878274091089,0.5413786759385667,0.14516451470729386
1008,23,0.9675195793257252,0.45322496353808495,0.43299895247052944,0.8208891065072514
1008,24,0.865134158977506,0.5970194820249207,0.4636220226555604,0.7892400051594671
1008,25,0.18648150499130423,0.7965281185450492,0.08321405627891576,0.33543685563395964
1008,26,0.022041085288851292,0.8169353777540296,0.5867215522188524,0.58116754592394
1008,27,0.85808959862304,0.45011535035600125,0.15914645124969873,0.22351638351420133
1008,28,0.46973354955516955,0.34245025389456996,0.4702728314930721,0.5332755840488639
1008,29,0.8241273007703189,0.6826708963703972,0.007197065872943553,0.8284767391443242
1008,30,0.704051113388921,0.3485233650158559,0.09295098141066882,0.9023993445107326
1008,31,0.00252637109187015,0.027477140854343496,0.8601151776945518,0.24122723534318724
1009,0,0.05650046205343928,0.3269155876728618,0.11994511573853839,0.24186492756493827
1009,1,0.04985146207319824,0.2813264184263258,0.29884775257880924,0.5241164844619632
1009,2,0.825845872477419,0.6089774830291266,0.11060948741388843,0.6374235823378368
1009,3,0.562323791165168,0.4979662169289053,0.1140257063355331,0.8773741862971965
1009,4,0.028158710412372612,0.15226200989891714,0.6251188429896157,0.42326275026459614
1009,5,0.9319619656844066,0.05708504791648772,0.8309726393983754,0.006884587695949018
1009,6,0.755985528259287,0.27185231247827657,0.3540326007669198,0.09488068654537629
1009,7,0.27828716258384145,0.6314788851744505,0.7025841956181137,0.04554592511897193
1009,8,0.7617459223186036,0.4884300184060515,0.9862325231718834,0.22256106909524265
1009,9,0.2622869683178266,0.3225553291791772,0.5525069102903768,0.598551836993684
1009,10,0.011432801749550414,0.3978742104817231,0.24454609915855063,0.21961850338479927
1009,11,0.7365062091919554,0.9871780831335838,0.9969165455164697,0.9870456493650824
1009,12,0.4303293802022631,0.9375586177242037,0.9419294417171369,0.7614934420504291
1009,13,0.2987612709813784,0.5999713095796205,0.8898434929491735,0.4522117535927599
1009,14,0.5208846653050306,0.0744637713664581,0.4696569048103799,0.9451434096325869
1009,15,0.7292360020216784,0.21468795529875773,0.20420163370139077,0.8069740519460343
1009,16,0.022215822777977734,0.30777500369051414,0.4710181735672361,0.3413648077390651
1009,17,0.852033071989338,0.6330617188123301,0.23825517760366388,0.6779752391538355
1009,18,0.8564741184225917,0.9477851718683489,0.5374520699047683,0.6500026205319813
1009,19,0.5461955048782834,0.9700855256088791,0.41487388824813687,0.5423915462071307
1009,20,0.7283859826019746,0.6159982627608575,0.5760371194383738,0.051294257774066154
1009,21,0.8712264654181805,0.8493788526971354,0.09856178259216841,0.10019588078787245
1009,22,0.6351076075939058,0.4611005008502641,0.6644504004324426,0.5918085066988232
1009,23,0.9307856962853144,0.2492688865536582,0.2342389701273212,0.06825372538209795
1009,24,0.7436446888113066,0.07218715225616013,0.049909881046549476,0.5391916195210249
1009,25,0.6089922226748963,0.39189214438563036,0.5252717059834451,0.5606132000397155
1009,26,0.8684379733007832,0.3143807549613503,0.9185185814368468,0.7136261577130977
1009,27,0.5246516265235455,0.5038905855202236,0.20958339301832252,0.78296137406179
1009,28,0.06300081351891185,0.24556192737260307,0.8825510229357036,0.943070953181118
1009,29,0.8294016047550944,0.2748604307299053,0.10253715450390166,0.5459907825052166
1009,30,0.4266960033625006,0.3701545845727413,0.6461368447048678,0.5643017815499553
1009,31,0.44433962731865717,0.7886126616937287,0.6218246834906791,0.5907426065200339
1010,0,0.09499228296157225,0.5358057312368436,0.7880373662982995,0.9648632322694836
1010,1,0.9176767331134608,0.9814658488888031,0.14265412223719265,0.4321614629830609
1010,2,0.8488195391456946,0.7461448559623957,0.20812284174151696,0.7923397850832155
1010,3,0.40942164833729033,0.5649149321200109,0.286514287282325,0.09907295867634458
1010,4,0.08390690747848606,0.6468964924735273,0.4986629184557567,0.5575304898577199
1010,5,0.261140463200464,0.8735331391008029,0.8506475090297,0.5941959162327383
1010,6,0.04014625925350812,0.9910785401041451,0.8436269380166815,0.2266918885462086
1010,7,0.6931387407356611,0.8478434592435232,0.9793533693691903,0.4318084927574214
1010,8,0.7097836344208066,0.06975579856770475,0.6003472091212217,0.15939307019149962
1010,9,0.11461650776002064,0.16940786834647026,0.5803938180052819,0.1735056399654018
1010,10,0.9723367002451353,0.8907629821925717,0.43340256601463956,0.345656861513882
1010,11,0.10975253822403819,0.02515088952890665,0.8366917998511897,0.9286023687097491
1010,12,0.3238633184684575,0.4080560240017569,0.8406573195728954,0.174462261382634
1010,13,0.2629567159811307,0.11479081246258749,0.0360163287574099,0.9405470493491022
1010,14,0.08912586238911469,0.4192031544893289,0.39439241660205615,0.8927339990686762
1010,15,0.7825442181632156,0.7149522543500757,0.007390665227201998,0.8992832190349008
1010,16,0.3965868517699185,0.43582214181707635,0.823844158132918,0.8786009307446452
1010,17,0.7141481029189292,0.1067431100034768,0.819183355812823,0.20830158813650113
1010,18,0.2264783599673701,0.13327488587920366,0.028534836891788484,0.66557909892805
1010,19,0.25053036978316345,0.5767354406319161,0.2477180775456126,0.4096388812072662
1010,20,0.27343962744461625,0.9737827363241078,0.19992010648533298,0.991582834264586
1010,21,0.5849992488020994,0.9177451799156093,0.4147469402226909,0.9811344983334264
